,Category,Province,Latitude,Rating,Sentiment_score,Sentiment
1207,74,5,45.5029277,5.0,0.9717,1
1208,74,5,45.5029277,5.0,0.8947,1
1209,74,5,45.5029277,1.0,0.4939,0
1210,73,5,45.5187698,5.0,0.9744,1
1211,73,5,45.5187698,5.0,0.9547,1
1212,73,5,45.5187698,5.0,0.9673,1
1213,73,5,45.5187698,5.0,0.9913,1
1214,73,5,45.5187698,5.0,0.9136,1
1215,2,5,45.5528961,5.0,0.4754,0
1216,2,5,45.5528961,5.0,0.3182,0
1217,2,5,45.5528961,5.0,0.9805,1
1218,2,5,45.5528961,4.0,0.9385,1
1219,2,5,45.5528961,5.0,0.7003,1
1220,2,5,45.550061,4.0,0.9357,1
1221,2,5,45.550061,4.0,0.884,1
1222,2,5,45.550061,5.0,0.9474,1
1223,2,5,45.550061,3.0,0.7535,1
1224,2,5,45.550061,5.0,0.9825,1
1225,14,5,45.5242025,5.0,0.9618,1
1226,14,5,45.5242025,5.0,0.9501,1
1227,14,5,45.5242025,4.0,0.8934,1
1228,14,5,45.5242025,5.0,0.9313,1
1229,14,5,45.5242025,4.0,0.7935,1
1230,40,5,45.5304398,2.0,-0.665,0
1231,40,5,45.5304398,5.0,0.9196,1
1232,40,5,45.5304398,4.0,0.8074,1
1233,40,5,45.5304398,5.0,0.7003,1
1234,40,5,45.5304398,5.0,0.4588,0
1235,14,5,45.4681021,5.0,0.9633,1
1236,14,5,45.4681021,2.0,0.0516,0
1237,14,5,45.4681021,5.0,0.8519,1
1238,14,5,45.4681021,2.0,-0.9203,0
1239,14,5,45.4681021,2.0,0.9962,1
1240,14,5,45.5398608,5.0,0.9273,1
1241,14,5,45.5398608,1.0,0.0516,0
1242,14,5,45.5398608,4.0,0.8511,1
1243,14,5,45.5398608,4.0,0.9639,1
1244,14,5,45.5398608,5.0,0.4208,0
1245,14,5,45.4734447,5.0,0.4612,0
1246,14,5,45.4734447,5.0,0.935,1
1247,14,5,45.4734447,5.0,0.9661,1
1248,14,5,45.4734447,3.0,0.9479,1
1249,14,5,45.4734447,5.0,0.9975,1
1250,12,5,45.5005945,1.0,-0.0267,0
1251,12,5,45.5005945,4.0,-0.5932,0
1252,12,5,45.5005945,1.0,0.0176,0
1253,12,5,45.5005945,1.0,-0.7061,0
1254,12,5,45.5005945,2.0,-0.6597,0
1255,17,5,45.4638675,5.0,0.8122,1
1256,17,5,45.4638675,5.0,0.9611,1
1257,17,5,45.4638675,5.0,0.9785,1
1258,17,5,45.4638675,5.0,0.7506,1
1259,17,5,45.4638675,5.0,0.8979,1
1260,33,5,45.53123,5.0,0.9681,1
1261,33,5,45.53123,5.0,0.875,1
1262,33,5,45.53123,2.0,0.93,1
1263,33,5,45.53123,5.0,0.9593,1
1264,33,5,45.53123,1.0,0.2484,0
1265,14,5,45.5307281,4.0,0.9945,1
1266,14,5,45.5307281,3.0,-0.9773,0
1267,14,5,45.5307281,5.0,0.9612,1
1268,14,5,45.5307281,3.0,0.0831,0
1269,14,5,45.5307281,3.0,-0.7543,0
1270,75,5,45.5232705,5.0,0.891,1
1271,75,5,45.5232705,5.0,0.926,1
1272,75,5,45.5232705,5.0,0.7688,1
1273,75,5,45.5232705,5.0,0.8243,1
1274,75,5,45.5232705,4.0,0.4215,0
1275,60,5,45.5025847,5.0,0.7579,1
1276,60,5,45.5025847,2.0,-0.4491,0
1277,60,5,45.5025847,3.0,0.8425,1
1278,60,5,45.5025847,5.0,0.6249,1
1279,60,5,45.5025847,5.0,0.959,1
1280,14,5,45.5478102,5.0,0.9092,1
1281,14,5,45.5478102,5.0,0.8779,1
1282,14,5,45.5478102,1.0,-0.9346,0
1283,14,5,45.5478102,5.0,0.9757,1
1284,14,5,45.5478102,3.0,0.9283,1
1285,14,5,45.5467281,2.0,-0.5483,0
1286,14,5,45.5467281,4.0,0.9624,1
1287,14,5,45.5467281,3.0,0.1328,0
1288,14,5,45.5467281,5.0,0.93,1
1289,14,5,45.5467281,4.0,0.8519,1
1290,76,5,45.5478764,5.0,0.9483,1
1291,76,5,45.5478764,5.0,0.8316,1
1292,76,5,45.5478764,2.0,0.3345,0
1293,76,5,45.5478764,3.0,0.9466,1
1294,76,5,45.5478764,5.0,0.7579,1
1295,9,5,45.5542378,4.0,0.9719,1
1296,9,5,45.5542378,5.0,0.8588,1
1297,9,5,45.5542378,1.0,0.6249,1
1298,9,5,45.5542378,5.0,0.9485,1
1299,9,5,45.5542378,1.0,-0.9552,0
1300,14,5,45.4523673,5.0,0.9552,1
1301,14,5,45.4523673,5.0,0.9828,1
1302,14,5,45.4523673,5.0,0.7717,1
1303,14,5,45.4523673,5.0,0.9635,1
1304,14,5,45.4523673,5.0,0.9168,1
1305,14,5,45.4956431,1.0,-0.8772,0
1306,14,5,45.4956431,5.0,0.9375,1
1307,14,5,45.4956431,3.0,0.7494,1
1308,14,5,45.4956431,5.0,0.9274,1
1309,14,5,45.4956431,5.0,0.7384,1
1310,90,5,45.5536308,5.0,0.9609,1
1311,90,5,45.5536308,5.0,0.9033,1
1312,90,5,45.5536308,5.0,0.9808,1
1313,90,5,45.5536308,5.0,0.9486,1
1314,90,5,45.5536308,5.0,0.9601,1
1315,35,5,45.529027,1.0,-0.7012,0
1316,35,5,45.529027,3.0,0.9636,1
1317,35,5,45.529027,1.0,0.8,1
1318,35,5,45.529027,5.0,0.7184,1
1319,35,5,45.529027,5.0,0.6115,1
1320,41,5,45.5976009,4.0,0.6369,1
1321,41,5,45.5976009,3.0,0.7096,1
1322,41,5,45.5976009,4.0,-0.5894,0
1323,41,5,45.5976009,5.0,0.9791,1
1324,41,5,45.5976009,1.0,-0.6628,0
1325,76,5,45.5313838,4.0,0.8998,1
1326,76,5,45.5313838,5.0,0.9118,1
1327,76,5,45.5313838,5.0,0.9201,1
1328,76,5,45.5313838,5.0,0.9545,1
1329,76,5,45.5313838,3.0,0.8248,1
1330,68,5,45.4758369,1.0,-0.296,0
1331,68,5,45.4758369,5.0,0.2554,0
1332,68,5,45.4758369,1.0,-0.4391,0
1333,68,5,45.4758369,1.0,0.1901,0
1334,68,5,45.4758369,4.0,0.8204,1
1335,14,5,45.5524857,5.0,0.872,1
1336,14,5,45.5524857,5.0,0.7906,1
1337,14,5,45.5524857,5.0,0.8885,1
1338,14,5,45.5524857,5.0,0.9677,1
1339,14,5,45.5524857,4.0,0.8516,1
1340,36,5,45.5388072,5.0,0.9391,1
1341,36,5,45.5388072,5.0,0.5423,1
1342,36,5,45.5388072,5.0,0.986,1
1343,36,5,45.5388072,5.0,0.9601,1
1344,36,5,45.5388072,5.0,0.2732,0
1345,67,5,45.5270131,5.0,0.9148,1
1346,67,5,45.5270131,5.0,0.9741,1
1347,67,5,45.5270131,5.0,0.9274,1
1348,67,5,45.5270131,5.0,0.7778,1
1349,67,5,45.5270131,5.0,0.8519,1
1350,40,4,43.0028947,5.0,0.96,1
1351,40,4,43.0028947,5.0,0.9661,1
1352,40,4,43.0028947,5.0,0.944,1
1353,40,4,43.0028947,5.0,0.91,1
1354,40,4,43.0028947,5.0,0.9331,1
1355,41,4,43.0158167,5.0,0.7506,1
1356,41,4,43.0158167,3.0,0.9217,1
1357,41,4,43.0158167,2.0,0.684,1
1358,41,4,43.0158167,5.0,0.854,1
1359,41,4,43.0158167,5.0,0.6284,1
1360,17,4,43.0087667,4.0,0.9805,1
1361,17,4,43.0087667,2.0,0.9568,1
1362,17,4,43.0087667,1.0,-0.6419,0
1363,17,4,43.0087667,2.0,-0.5574,0
1364,17,4,43.0087667,1.0,-0.8935,0
1365,2,4,43.0134343,3.0,0.4404,0
1366,2,4,43.0134343,1.0,0.9614,1
1367,2,4,43.0134343,5.0,0.9403,1
1368,2,4,43.0134343,2.0,0.0129,0
1369,2,4,43.0134343,1.0,-0.6608,0
1370,78,4,43.0059553,5.0,0.9501,1
1371,78,4,43.0059553,5.0,0.6249,1
1372,78,4,43.0059553,5.0,0.8519,1
1373,78,4,43.0059553,5.0,-0.3412,0
1374,78,4,43.0059553,1.0,-0.9194,0
1375,9,4,43.1319969,2.0,0.3252,0
1376,9,4,43.1319969,3.0,0.128,0
1377,9,4,43.1319969,4.0,0.6908,1
1378,9,4,43.1319969,1.0,-0.9201,0
1379,9,4,43.1319969,1.0,0.0,0
1380,2,4,43.0805618,5.0,0.9274,1
1381,2,4,43.0805618,5.0,0.9627,1
1382,2,4,43.0805618,5.0,0.9601,1
1383,2,4,43.0805618,5.0,0.8979,1
1384,2,4,43.0805618,5.0,0.9246,1
1385,14,4,43.04926,5.0,0.9302,1
1386,14,4,43.04926,5.0,0.9418,1
1387,14,4,43.04926,5.0,0.9758,1
1388,14,4,43.04926,5.0,0.9413,1
1389,14,4,43.04926,2.0,0.6249,1
1390,14,4,43.0181471,5.0,0.9022,1
1391,14,4,43.0181471,4.0,0.9359,1
1392,14,4,43.0181471,5.0,0.9169,1
1393,14,4,43.0181471,5.0,0.9716,1
1394,14,4,43.0181471,5.0,0.8102,1
1395,2,4,43.0881914,5.0,0.9287,1
1396,2,4,43.0881914,1.0,0.7717,1
1397,2,4,43.0881914,4.0,0.6496,1
1398,2,4,43.0881914,5.0,0.4404,0
1399,2,4,43.0881914,4.0,0.7904,1
1400,14,4,43.1347553,5.0,0.9545,1
1401,14,4,43.1347553,2.0,0.9865,1
1402,14,4,43.1347553,5.0,0.8858,1
1403,14,4,43.1347553,5.0,0.9556,1
1404,14,4,43.1347553,5.0,0.9731,1
1405,30,4,43.0519085,5.0,0.9528,1
1406,30,4,43.0519085,5.0,0.9794,1
1407,30,4,43.0519085,5.0,0.9897,1
1408,30,4,43.0519085,5.0,0.7109,1
1409,30,4,43.0519085,5.0,0.9769,1
1410,75,4,43.114634,4.0,0.9854,1
1411,75,4,43.114634,4.0,0.9559,1
1412,75,4,43.114634,5.0,0.7902,1
1413,75,4,43.114634,1.0,-0.5881,0
1414,75,4,43.114634,5.0,0.9783,1
1415,9,4,43.1527277,1.0,-0.6715,0
1416,9,4,43.1527277,1.0,0.0999,0
1417,9,4,43.1527277,5.0,0.9708,1
1418,9,4,43.1527277,1.0,-0.9437,0
1419,9,4,43.1527277,1.0,-0.886,0
1420,36,4,43.1527277,1.0,-0.6715,0
1421,36,4,43.1527277,1.0,0.0999,0
1422,36,4,43.1527277,5.0,0.9708,1
1423,36,4,43.1527277,1.0,-0.9437,0
1424,36,4,43.1527277,1.0,-0.886,0
1425,14,4,43.1321155,5.0,0.965,1
1426,14,4,43.1321155,4.0,0.978,1
1427,14,4,43.1321155,2.0,-0.1695,0
1428,14,4,43.1321155,5.0,0.9798,1
1429,14,4,43.1321155,5.0,0.9606,1
1430,36,4,43.1527277,1.0,-0.6715,0
1431,36,4,43.1527277,1.0,0.0999,0
1432,36,4,43.1527277,5.0,0.9708,1
1433,36,4,43.1527277,1.0,-0.9437,0
1434,36,4,43.1527277,1.0,-0.886,0
1435,36,4,43.1527277,1.0,-0.6715,0
1436,36,4,43.1527277,1.0,0.0999,0
1437,36,4,43.1527277,5.0,0.9708,1
1438,36,4,43.1527277,1.0,-0.9437,0
1439,36,4,43.1527277,1.0,-0.886,0
1441,82,4,43.1599496,3.0,0.9413,1
1442,82,4,43.1599496,5.0,0.9517,1
1443,82,4,43.1599496,5.0,0.9373,1
1444,82,4,43.1599496,5.0,0.9494,1
1445,82,4,43.1599496,5.0,0.9932,1
1446,51,4,43.0887232,5.0,0.9881,1
1447,51,4,43.0887232,5.0,0.93,1
1448,51,4,43.0887232,4.0,0.8402,1
1449,51,4,43.0887232,3.0,0.9022,1
1450,51,4,43.0887232,5.0,0.9531,1
1451,90,4,43.1487833,5.0,0.9798,1
1452,90,4,43.1487833,5.0,0.9673,1
1453,90,4,43.1487833,3.0,-0.1761,0
1454,90,4,43.1487833,5.0,0.8225,1
1455,90,4,43.1487833,5.0,0.8214,1
1456,68,4,43.1845377,5.0,0.9914,1
1457,68,4,43.1845377,5.0,0.6369,1
1458,68,4,43.1845377,5.0,0.9595,1
1459,68,4,43.1845377,3.0,-0.6373,0
1460,68,4,43.1845377,5.0,0.9715,1
1461,3,4,43.1670633,5.0,0.9912,1
1462,3,4,43.1670633,5.0,0.9589,1
1463,3,4,43.1670633,5.0,0.9753,1
1464,3,4,43.1670633,4.0,0.9565,1
1465,3,4,43.1670633,5.0,0.918,1
1466,53,4,43.08646,5.0,0.8999,1
1467,53,4,43.08646,5.0,0.91,1
1468,53,4,43.08646,5.0,0.6369,1
1469,53,4,43.08646,4.0,0.9747,1
1470,53,4,43.08646,1.0,-0.2732,0
1471,59,4,43.1427273,2.0,0.9026,1
1472,59,4,43.1427273,2.0,0.6955,1
1473,59,4,43.1427273,4.0,0.9848,1
1474,59,4,43.1427273,5.0,0.9277,1
1475,59,4,43.1427273,2.0,0.0,0
1476,4,4,43.1716211,5.0,0.9698,1
1477,4,4,43.1716211,1.0,-0.9755,0
1478,4,4,43.1716211,5.0,0.9619,1
1479,4,4,43.1716211,5.0,0.9672,1
1480,4,4,43.1716211,2.0,0.7578,1
1481,2,4,43.1557259,1.0,-0.4588,0
1482,2,4,43.1557259,5.0,0.9686,1
1483,2,4,43.1557259,3.0,0.2263,0
1484,2,4,43.1557259,1.0,0.0516,0
1485,2,4,43.1557259,3.0,-0.2177,0
1486,91,4,42.9800936,5.0,0.9794,1
1487,91,4,42.9800936,5.0,0.7506,1
1488,91,4,42.9800936,4.0,0.911,1
1489,91,4,42.9800936,5.0,0.8876,1
1490,91,4,42.9800936,5.0,0.9323,1
1491,59,4,43.0892012,5.0,0.9595,1
1492,59,4,43.0892012,5.0,0.9595,1
1493,59,4,43.0892012,5.0,0.8788,1
1494,59,4,43.0892012,5.0,0.9703,1
1495,59,4,43.0892012,5.0,0.7783,1
1496,2,4,43.1347102,4.0,-0.3588,0
1497,2,4,43.1347102,4.0,0.9152,1
1498,2,4,43.1347102,5.0,0.4215,0
1499,2,4,43.1347102,1.0,0.9915,1
1500,2,4,43.1347102,5.0,0.872,1
1501,30,4,43.0899377,4.0,0.7906,1
1502,30,4,43.0899377,2.0,0.2671,0
1503,30,4,43.0899377,5.0,0.9647,1
1504,30,4,43.0899377,1.0,-0.5994,0
1505,30,4,43.0899377,2.0,-0.359,0
1506,17,4,43.1787641,5.0,0.9756,1
1507,17,4,43.1787641,5.0,0.9164,1
1508,17,4,43.1787641,2.0,0.9254,1
1509,17,4,43.1787641,3.0,0.6597,1
1510,17,4,43.1787641,3.0,0.1999,0
1511,25,4,43.1551108,5.0,0.8519,1
1512,25,4,43.1551108,5.0,0.8158,1
1513,25,4,43.1551108,5.0,0.8908,1
1514,25,4,43.1551108,2.0,0.0,0
1515,25,4,43.1551108,5.0,0.8974,1
1516,68,4,42.9851894,1.0,-0.1531,0
1517,68,4,42.9851894,2.0,0.775,1
1518,68,4,42.9851894,5.0,0.8271,1
1519,68,4,42.9851894,1.0,0.0,0
1520,68,4,42.9851894,5.0,0.8665,1
1521,68,4,43.0893028,1.0,-0.7236,0
1522,68,4,43.0893028,5.0,0.9039,1
1523,68,4,43.0893028,5.0,0.8519,1
1524,68,4,43.0893028,5.0,0.836,1
1525,68,4,43.0893028,5.0,0.8625,1
1526,17,4,43.1755535,3.0,-0.8084,0
1527,17,4,43.1755535,4.0,0.9305,1
1528,17,4,43.1755535,5.0,0.9003,1
1529,17,4,43.1755535,5.0,0.9964,1
1530,17,4,43.1755535,3.0,0.9647,1
1531,68,4,43.1417631,2.0,-0.8055,0
1532,68,4,43.1417631,1.0,0.3038,0
1533,68,4,43.1417631,5.0,0.9729,1
1534,68,4,43.1417631,2.0,0.3252,0
1535,68,4,43.1417631,1.0,-0.3284,0
1536,2,4,43.0507784,5.0,0.985,1
1537,2,4,43.0507784,5.0,0.9576,1
1538,2,4,43.0507784,5.0,0.9743,1
1539,2,4,43.0507784,5.0,0.9789,1
1540,2,4,43.0507784,4.0,0.9745,1
1541,92,4,42.9761441,1.0,-0.8276,0
1542,92,4,42.9761441,5.0,0.926,1
1543,92,4,42.9761441,5.0,0.9559,1
1544,92,4,42.9761441,5.0,0.8074,1
1545,92,4,42.9761441,3.0,0.4404,0
1546,25,4,43.0885786,5.0,0.9723,1
1547,25,4,43.0885786,5.0,0.9734,1
1548,25,4,43.0885786,5.0,0.9549,1
1549,25,4,43.0885786,5.0,0.9858,1
1550,25,4,43.0885786,5.0,0.9217,1
1551,5,4,42.9843105,4.0,0.6369,1
1552,5,4,42.9843105,5.0,0.9804,1
1553,5,4,42.9843105,5.0,0.9876,1
1554,5,4,42.9843105,3.0,-0.016,0
1555,5,4,42.9843105,5.0,0.8176,1
1556,53,4,43.0894021,5.0,0.9822,1
1557,53,4,43.0894021,5.0,0.8818,1
1558,53,4,43.0894021,4.0,0.9106,1
1559,53,4,43.0894021,4.0,0.8624,1
1560,53,4,43.0894021,5.0,0.891,1
1561,68,4,43.1030117,5.0,0.7561,1
1562,68,4,43.1030117,5.0,0.9156,1
1563,68,4,43.1030117,5.0,0.9527,1
1564,68,4,43.1030117,5.0,0.9722,1
1565,68,4,43.1030117,5.0,0.9591,1
1566,25,4,43.1139952,1.0,-0.9275,0
1567,25,4,43.1139952,1.0,0.5697,1
1568,25,4,43.1139952,5.0,0.9145,1
1569,25,4,43.1139952,5.0,0.8689,1
1570,25,4,43.1139952,4.0,0.975,1
1571,53,4,43.1457884,2.0,0.9682,1
1572,53,4,43.1457884,5.0,0.9867,1
1573,53,4,43.1457884,5.0,0.7964,1
1574,53,4,43.1457884,4.0,0.5849,1
1575,53,4,43.1457884,5.0,0.8316,1
1576,75,4,43.0888352,3.0,0.3071,0
1577,75,4,43.0888352,5.0,0.9209,1
1578,75,4,43.0888352,4.0,0.9768,1
1579,75,4,43.0888352,5.0,0.9347,1
1580,75,4,43.0888352,5.0,0.9432,1
1581,63,4,43.0902694,5.0,0.9244,1
1582,63,4,43.0902694,4.0,0.7845,1
1583,63,4,43.0902694,5.0,0.9493,1
1584,63,4,43.0902694,4.0,0.8918,1
1585,63,4,43.0902694,5.0,0.9861,1
1586,41,4,43.157658,2.0,0.273,0
1587,41,4,43.157658,5.0,0.079,0
1588,41,4,43.157658,1.0,-0.2165,0
1589,41,4,43.157658,5.0,0.9297,1
1590,41,4,43.157658,5.0,0.7453,1
1591,68,4,43.0435247,5.0,0.9099,1
1592,68,4,43.0435247,5.0,0.9588,1
1593,68,4,43.0435247,5.0,0.9789,1
1594,68,4,43.0435247,5.0,0.764,1
1595,68,4,43.0435247,1.0,-0.0413,0
1596,75,4,45.4120837,5.0,0.9349,1
1597,75,4,45.4120837,1.0,-0.4827,0
1598,75,4,45.4120837,5.0,0.8056,1
1599,75,4,45.4120837,5.0,0.8198,1
1600,75,4,45.4120837,5.0,0.9345,1
1601,2,4,45.4354183,5.0,0.9451,1
1602,2,4,45.4354183,5.0,0.9825,1
1603,2,4,45.4354183,3.0,-0.7605,0
1604,2,4,45.4354183,4.0,0.7866,1
1605,2,4,45.4354183,2.0,-0.9239,0
1606,24,4,45.4115249,4.0,0.9337,1
1607,24,4,45.4115249,4.0,0.9558,1
1608,24,4,45.4115249,1.0,0.6271,1
1609,24,4,45.4115249,1.0,-0.9135,0
1610,24,4,45.4115249,1.0,-0.9382,0
1611,41,4,45.4182682,1.0,-0.8019,0
1612,41,4,45.4182682,1.0,0.5113,1
1613,41,4,45.4182682,2.0,0.8074,1
1614,41,4,45.4182682,2.0,0.7506,1
1615,41,4,45.4182682,1.0,-0.8399,0
1616,49,4,45.423701,4.0,0.9459,1
1617,49,4,45.423701,4.0,0.8689,1
1618,49,4,45.423701,5.0,0.9795,1
1619,49,4,45.423701,3.0,0.7845,1
1620,49,4,45.423701,1.0,-0.666,0
1621,41,4,45.421509,5.0,0.915,1
1622,41,4,45.421509,5.0,0.9312,1
1623,41,4,45.421509,5.0,0.9423,1
1624,41,4,45.421509,5.0,0.8984,1
1625,41,4,45.421509,3.0,0.5859,1
1626,17,4,45.4056943,5.0,0.8957,1
1627,17,4,45.4056943,2.0,0.9571,1
1628,17,4,45.4056943,4.0,0.9509,1
1629,17,4,45.4056943,5.0,0.946,1
1630,17,4,45.4056943,5.0,0.7906,1
1631,9,4,45.4277581,5.0,0.91,1
1632,9,4,45.4277581,5.0,0.4287,0
1633,9,4,45.4277581,4.0,0.8017,1
1634,9,4,45.4277581,5.0,0.8786,1
1635,9,4,45.4277581,5.0,0.9501,1
1636,64,4,45.4175265,5.0,0.9325,1
1637,64,4,45.4175265,5.0,0.9405,1
1638,64,4,45.4175265,1.0,0.7906,1
1639,64,4,45.4175265,5.0,0.8834,1
1640,64,4,45.4175265,5.0,0.8997,1
1641,31,4,45.4174483,1.0,-0.8625,0
1642,31,4,45.4174483,1.0,-0.8399,0
1643,31,4,45.4174483,1.0,-0.0188,0
1644,31,4,45.4174483,2.0,0.8379,1
1645,31,4,45.4174483,4.0,0.9702,1
1646,68,4,45.4207709,4.0,0.8537,1
1647,68,4,45.4207709,5.0,0.9879,1
1648,68,4,45.4207709,5.0,0.6467,1
1649,68,4,45.4207709,4.0,-0.1429,0
1650,68,4,45.4207709,5.0,0.895,1
1651,84,4,45.4097989,2.0,0.9576,1
1652,84,4,45.4097989,1.0,0.0998,0
1653,84,4,45.4097989,5.0,0.9965,1
1654,84,4,45.4097989,5.0,0.9937,1
1655,84,4,45.4097989,5.0,0.9808,1
1656,64,4,45.376862,5.0,0.8591,1
1657,64,4,45.376862,5.0,0.7003,1
1658,64,4,45.376862,5.0,0.902,1
1659,64,4,45.376862,5.0,0.6249,1
1660,64,4,45.376862,5.0,0.6369,1
1661,84,4,45.4247361,1.0,-0.6497,0
1662,84,4,45.4247361,2.0,0.0,0
1663,84,4,45.4247361,2.0,0.9382,1
1664,84,4,45.4247361,5.0,0.9161,1
1665,84,4,45.4247361,2.0,-0.9457,0
1666,56,4,45.417765,5.0,0.919,1
1667,56,4,45.417765,5.0,0.9446,1
1668,56,4,45.417765,5.0,0.5719,1
1669,56,4,45.417765,5.0,0.8402,1
1670,56,4,45.417765,5.0,0.3182,0
1671,76,4,45.3962064,5.0,0.8834,1
1672,76,4,45.3962064,5.0,0.7501,1
1673,76,4,45.3962064,4.0,0.9516,1
1674,76,4,45.3962064,5.0,0.883,1
1675,76,4,45.3962064,5.0,0.9793,1
1676,16,4,45.4114658,4.0,0.9765,1
1677,16,4,45.4114658,5.0,0.9738,1
1678,16,4,45.4114658,4.0,0.4588,0
1679,16,4,45.4114658,5.0,0.8922,1
1680,16,4,45.4114658,5.0,0.9077,1
1681,14,4,45.427471,3.0,0.5385,1
1682,14,4,45.427471,3.0,-0.7479,0
1683,14,4,45.427471,5.0,0.9666,1
1684,14,4,45.427471,5.0,0.9967,1
1685,14,4,45.427471,5.0,0.9528,1
1686,50,4,45.4069674,4.0,0.8542,1
1687,50,4,45.4069674,4.0,0.8834,1
1688,50,4,45.4069674,4.0,0.9698,1
1689,50,4,45.4069674,3.0,0.988,1
1690,50,4,45.4069674,5.0,0.988,1
1691,2,4,45.3734448,5.0,0.9701,1
1692,2,4,45.3734448,5.0,0.8555,1
1693,2,4,45.3734448,5.0,0.8615,1
1694,2,4,45.3734448,5.0,0.991,1
1695,2,4,45.3734448,1.0,-0.4588,0
1696,14,4,45.3995803,1.0,0.4019,0
1697,14,4,45.3995803,5.0,0.945,1
1698,14,4,45.3995803,2.0,-0.5099,0
1699,14,4,45.3995803,5.0,0.9726,1
1700,14,4,45.3995803,4.0,0.943,1
1701,75,4,45.4349684,4.0,0.9543,1
1702,75,4,45.4349684,5.0,0.9816,1
1703,75,4,45.4349684,3.0,0.9435,1
1704,75,4,45.4349684,5.0,0.9612,1
1705,75,4,45.4349684,5.0,0.9684,1
1706,36,4,45.3629695,1.0,0.2457,0
1707,36,4,45.3629695,1.0,-0.8752,0
1708,36,4,45.3629695,5.0,0.6705,1
1709,36,4,45.3629695,5.0,0.8402,1
1710,36,4,45.3629695,5.0,0.9785,1
1711,34,4,45.3766027,4.0,-0.5057,0
1712,34,4,45.3766027,1.0,0.0982,0
1713,34,4,45.3766027,5.0,0.9217,1
1714,34,4,45.3766027,5.0,0.9844,1
1715,34,4,45.3766027,5.0,0.9501,1
1716,63,4,45.4263489,5.0,0.9618,1
1717,63,4,45.4263489,5.0,0.9042,1
1718,63,4,45.4263489,5.0,0.8442,1
1719,63,4,45.4263489,4.0,0.8342,1
1720,63,4,45.4263489,4.0,0.5709,1
1721,49,4,45.4309348,5.0,0.9659,1
1722,49,4,45.4309348,5.0,0.969,1
1723,49,4,45.4309348,5.0,0.9516,1
1724,49,4,45.4309348,5.0,0.9062,1
1725,49,4,45.4309348,5.0,0.9468,1
1726,20,4,45.4343364,4.0,0.9106,1
1727,20,4,45.4343364,5.0,0.8481,1
1728,20,4,45.4343364,5.0,0.9745,1
1729,20,4,45.4343364,3.0,-0.6697,0
1730,20,4,45.4343364,1.0,-0.8316,0
1731,68,4,45.4387925,1.0,-0.2617,0
1732,68,4,45.4387925,1.0,-0.101,0
1733,68,4,45.4387925,1.0,0.0,0
1734,68,4,45.4387925,5.0,0.9153,1
1735,68,4,45.4387925,2.0,0.3818,0
1736,57,4,45.3967463,5.0,0.9888,1
1737,57,4,45.3967463,5.0,0.9678,1
1738,57,4,45.3967463,5.0,0.9805,1
1739,57,4,45.3967463,5.0,0.9635,1
1740,57,4,45.3967463,4.0,0.9825,1
1741,54,4,45.3953221,5.0,0.8658,1
1742,54,4,45.3953221,5.0,0.9457,1
1743,54,4,45.3953221,5.0,0.743,1
1744,54,4,45.3953221,4.0,0.7421,1
1745,54,4,45.3953221,5.0,0.9062,1
1746,17,4,45.3982524,5.0,0.9555,1
1747,17,4,45.3982524,4.0,0.9806,1
1748,17,4,45.3982524,5.0,0.9813,1
1749,17,4,45.3982524,5.0,0.9612,1
1750,17,4,45.3982524,5.0,0.9432,1
1751,3,4,45.3504295,4.0,0.9949,1
1752,3,4,45.3504295,3.0,0.8947,1
1753,3,4,45.3504295,3.0,0.7922,1
1754,3,4,45.3504295,3.0,0.8477,1
1755,3,4,45.3504295,5.0,0.8977,1
1756,53,4,45.3705577,5.0,0.9593,1
1757,53,4,45.3705577,4.0,0.9438,1
1758,53,4,45.3705577,1.0,-0.5719,0
1759,53,4,45.3705577,5.0,0.9941,1
1760,53,4,45.3705577,5.0,0.8607,1
1761,14,4,45.3879828,5.0,0.974,1
1762,14,4,45.3879828,5.0,0.9738,1
1763,14,4,45.3879828,5.0,0.97,1
1764,14,4,45.3879828,5.0,0.9741,1
1765,14,4,45.3879828,5.0,0.807,1
1766,63,4,45.3395414,5.0,0.9732,1
1767,63,4,45.3395414,1.0,0.9067,1
1768,63,4,45.3395414,2.0,-0.0397,0
1769,63,4,45.3395414,3.0,-0.5399,0
1770,63,4,45.3395414,1.0,0.4319,0
1771,75,4,45.3765924,5.0,-0.1531,0
1772,75,4,45.3765924,5.0,0.8287,1
1773,75,4,45.3765924,4.0,0.4404,0
1774,75,4,45.3765924,5.0,0.3535,0
1775,75,4,45.3765924,2.0,-0.7122,0
1776,48,4,45.3853303,3.0,0.1531,0
1777,31,4,45.3916808,5.0,0.9201,1
1778,31,4,45.3916808,5.0,0.9423,1
1779,31,4,45.3916808,5.0,0.9666,1
1780,31,4,45.3916808,5.0,0.9571,1
1781,31,4,45.3916808,5.0,0.9816,1
1782,20,4,45.3702508,3.0,0.2042,0
1783,20,4,45.3702508,5.0,0.3724,0
1784,20,4,45.3702508,5.0,0.9473,1
1785,20,4,45.3702508,2.0,0.9195,1
1786,20,4,45.3702508,1.0,-0.8416,0
1787,13,4,45.3528689,4.0,0.9871,1
1788,13,4,45.3528689,5.0,0.9766,1
1789,13,4,45.3528689,5.0,0.9206,1
1790,13,4,45.3528689,4.0,0.9794,1
